Time_Step,energy,avg_amp,Node_0,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,Node_10,Node_11,Node_12,Node_13,Node_14,Node_15,Node_16,Node_17,Node_18,Node_19,Node_20,Node_21,Node_22,Node_23,Node_24,Node_25,Node_26,Node_27,Node_28,Node_29,Node_30,Node_31,Node_32,Node_33,Node_34,Node_35,Node_36,Node_37,Node_38,Node_39,Node_40,Node_41,Node_42,Node_43,Node_44,Node_45,Node_46,Node_47,Node_48,Node_49,Node_50,Node_51,Node_52,Node_53,Node_54,Node_55,Node_56,Node_57,Node_58,Node_59,Node_60,Node_61,Node_62,Node_63,Node_64,Node_65,Node_66,Node_67,Node_68,Node_69,Node_70,Node_71,Node_72,Node_73,Node_74,Node_75,Node_76,Node_77,Node_78,Node_79,Node_80,Node_81,Node_82,Node_83,Node_84,Node_85,Node_86,Node_87,Node_88,Node_89,Node_90,Node_91,Node_92,Node_93,Node_94,Node_95,Node_96,Node_97,Node_98,Node_99
10,2.677834e-01,9.839734e-03,5.694368e-04,2.302142e-03,1.684034e-03,2.451056e-03,2.189267e-03,-2.041907e-03,-2.002178e-03,9.028180e-04,-2.505334e-03,-3.668185e-03,-3.853912e-03,-1.106880e-03,-8.901191e-04,9.812932e-04,-2.879889e-03,-3.614008e-03,-1.894647e-03,-3.659540e-03,-2.410196e-03,-1.609931e-03,1.788821e-03,3.449386e-03,3.186833e-03,-1.818717e-03,-1.191339e-03,-4.173996e-04,5.686866e-04,1.860611e-03,1.522959e-04,-1.986059e-04,9.493415e-04,2.448256e-03,-2.196733e-03,-3.544045e-04,-4.828680e-04,-1.037023e-03,-8.139740e-04,1.868885e-03,8.184922e-04,-1.843690e-03,2.963881e-03,2.619086e-03,3.904276e-03,4.089355e-03,3.605028e-03,-1.054860e-04,-3.110407e-04,1.069640e-02,6.495517e-02,2.229177e-01,4.000083e-01,2.225963e-01,6.064202e-02,7.337114e-03,-7.333727e-04,-1.123319e-03,-3.136937e-03,-1.890553e-03,-2.095711e-03,2.311475e-03,1.925336e-03,-9.358178e-04,-2.506765e-03,2.349089e-03,2.456529e-03,8.086542e-04,-1.875344e-03,-1.404492e-03,1.284795e-03,2.895517e-03,1.382176e-03,-1.315409e-03,-2.925268e-03,-4.211007e-03,-3.115507e-03,1.501797e-03,3.743589e-03,2.782962e-03,3.970945e-03,2.717439e-03,3.431276e-03,1.232697e-03,-1.245541e-04,-2.469883e-03,-1.987542e-03,2.578802e-03,2.032908e-03,8.120359e-04,2.280207e-03,-6.260755e-04,-2.765376e-03,-3.129922e-03,-1.891439e-03,-3.148275e-03,2.873643e-05,1.381628e-03,-1.588829e-03,-2.634868e-03,-2.694594e-03,-1.202754e-03
11,2.537589e-01,9.823716e-03,6.710058e-04,2.478702e-03,1.879085e-03,2.660442e-03,2.311554e-03,-2.134812e-03,-2.131543e-03,8.391017e-04,-2.711550e-03,-3.993053e-03,-4.164654e-03,-1.271752e-03,-9.597356e-04,9.398790e-04,-3.093725e-03,-3.910444e-03,-2.160850e-03,-3.956176e-03,-2.646171e-03,-1.707466e-03,1.922638e-03,3.722880e-03,3.389074e-03,-1.863116e-03,-1.288644e-03,-4.518992e-04,6.251278e-04,1.971032e-03,1.995618e-04,-1.733228e-04,1.039783e-03,2.548636e-03,-2.266718e-03,-4.244969e-04,-5.457846e-04,-1.113815e-03,-8.383919e-04,1.958232e-03,8.682553e-04,-1.847894e-03,3.149400e-03,2.905859e-03,4.267425e-03,4.466898e-03,3.886398e-03,1.824079e-06,1.243963e-04,1.322056e-02,7.143544e-02,2.241429e-01,3.782791e-01,2.237061e-01,6.681893e-02,9.582795e-03,-4.443165e-04,-1.246767e-03,-3.372938e-03,-2.094746e-03,-2.200206e-03,2.419973e-03,2.040951e-03,-9.829069e-04,-2.595092e-03,2.470481e-03,2.637383e-03,8.657212e-04,-1.974276e-03,-1.478941e-03,1.381497e-03,3.094044e-03,1.482160e-03,-1.420333e-03,-3.198166e-03,-4.556079e-03,-3.332344e-03,1.589172e-03,4.030909e-03,3.101617e-03,4.314634e-03,3.025742e-03,3.704311e-03,1.366698e-03,-1.522730e-04,-2.631318e-03,-2.083495e-03,2.709776e-03,2.210470e-03,9.498399e-04,2.401165e-03,-6.757917e-04,-2.987146e-03,-3.401596e-03,-2.129061e-03,-3.357074e-03,-1.715285e-05,1.403967e-03,-1.706145e-03,-2.861171e-03,-2.923673e-03,-1.362878e-03
12,2.417255e-01,9.807700e-03,7.770641e-04,2.651853e-03,2.073868e-03,2.863721e-03,2.426144e-03,-2.216983e-03,-2.254769e-03,7.629029e-04,-2.916315e-03,-4.309922e-03,-4.467460e-03,-1.439644e-03,-1.033368e-03,8.864315e-04,-3.302151e-03,-4.200081e-03,-2.430666e-03,-4.247317e-03,-2.877456e-03,-1.799417e-03,2.050940e-03,3.983691e-03,3.580772e-03,-1.895887e-03,-1.378996e-03,-4.847073e-04,6.793458e-04,2.074415e-03,2.492933e-04,-1.428138e-04,1.126903e-03,2.638188e-03,-2.326480e-03,-4.941454e-04,-6.099579e-04,-1.186624e-03,-8.591239e-04,2.038369e-03,9.171504e-04,-1.837476e-03,3.329593e-03,3.191111e-03,4.626818e-03,4.837770e-03,4.163067e-03,1.392547e-04,6.654255e-04,1.585651e-02,7.736238e-02,2.243059e-01,3.592997e-01,2.237494e-01,7.245533e-02,1.194673e-02,-6.264204e-05,-1.352205e-03,-3.600255e-03,-2.294845e-03,-2.297894e-03,2.516108e-03,2.146365e-03,-1.022703e-03,-2.668353e-03,2.582844e-03,2.807223e-03,9.208497e-04,-2.062370e-03,-1.544583e-03,1.474030e-03,3.280530e-03,1.575752e-03,-1.523031e-03,-3.465290e-03,-4.889093e-03,-3.538600e-03,1.670282e-03,4.308084e-03,3.419861e-03,4.654663e-03,3.334022e-03,3.971093e-03,1.499324e-03,-1.783090e-04,-2.780786e-03,-2.169752e-03,2.829915e-03,2.382834e-03,1.089005e-03,2.512881e-03,-7.255857e-04,-3.201565e-03,-3.668204e-03,-2.366973e-03,-3.557806e-03,-6.871840e-05,1.413831e-03,-1.821609e-03,-3.081079e-03,-3.148426e-03,-1.527124e-03
13,2.312528e-01,9.791685e-03,8.871374e-04,2.822260e-03,2.267843e-03,3.061149e-03,2.534238e-03,-2.289804e-03,-2.372697e-03,6.761762e-04,-3.120071e-03,-4.619189e-03,-4.762984e-03,-1.609959e-03,-1.111438e-03,8.224795e-04,-3.506129e-03,-4.483627e-03,-2.702925e-03,-4.533557e-03,-3.103949e-03,-1.886504e-03,2.173966e-03,4.232378e-03,3.763128e-03,-1.918641e-03,-1.462432e-03,-5.157432e-04,7.312867e-04,2.171618e-03,3.010856e-04,-1.077579e-04,1.210763e-03,2.718626e-03,-2.377871e-03,-5.628653e-04,-6.749715e-04,-1.255783e-03,-8.769263e-04,2.110571e-03,9.656066e-04,-1.814564e-03,3.505884e-03,3.474479e-03,4.982416e-03,5.202263e-03,4.437006e-03,3.092417e-04,1.307880e-03,1.856397e-02,8.274543e-02,2.236662e-01,3.426121e-01,2.229869e-01,7.755922e-02,1.438784e-02,4.087030e-04,-1.435719e-03,-3.818602e-03,-2.490412e-03,-2.390087e-03,2.601160e-03,2.242500e-03,-1.055791e-03,-2.728461e-03,2.687508e-03,2.966715e-03,9.742620e-04,-2.140515e-03,-1.602075e-03,1.562701e-03,3.455786e-03,1.663130e-03,-1.623806e-03,-3.726474e-03,-5.210514e-03,-3.735199e-03,1.745906e-03,4.575931e-03,3.736917e-03,4.991445e-03,3.641685e-03,4.232289e-03,1.630467e-03,-2.022285e-04,-2.919040e-03,-2.247409e-03,2.940793e-03,2.550056e-03,1.228501e-03,2.616543e-03,-7.755615e-04,-3.409217e-03,-3.929933e-03,-2.604352e-03,-3.751799e-03,-1.255430e-04,1.412488e-03,-1.935809e-03,-3.294988e-03,-3.369235e-03,-1.694984e-03
14,2.220267e-01,9.775672e-03,1.000820e-03,2.990444e-03,2.460591e-03,3.252990e-03,2.636827e-03,-2.354469e-03,-2.486035e-03,5.805642e-04,-3.323116e-03,-4.921270e-03,-5.051791e-03,-1.782235e-03,-1.194188e-03,7.492852e-04,-3.706460e-03,-4.761693e-03,-2.976672e-03,-4.815346e-03,-3.325640e-03,-1.969339e-03,2.291912e-03,4.469522e-03,3.937140e-03,-1.932727e-03,-1.539075e-03,-5.449413e-04,7.809595e-04,2.263371e-03,3.545932e-04,-6.877297e-05,1.291481e-03,2.791352e-03,-2.422387e-03,-6.303162e-04,-7.404497e-04,-1.321605e-03,-8.924081e-04,2.175942e-03,1.013950e-03,-1.780919e-03,3.679380e-03,3.755727e-03,5.334179e-03,5.560753e-03,4.710113e-03,5.137969e-04,2.045822e-03,2.130778e-02,8.760605e-02,2.224251e-01,3.278445e-01,2.216210e-01,8.215086e-02,1.687028e-02,9.648951e-04,-1.494023e-03,-4.027471e-03,-2.681124e-03,-2.477838e-03,2.676234e-03,2.330206e-03,-1.082743e-03,-2.777056e-03,2.785564e-03,3.116536e-03,1.026140e-03,-2.209519e-03,-1.652031e-03,1.647788e-03,3.620557e-03,1.744484e-03,-1.722907e-03,-3.981622e-03,-5.520800e-03,-3.922935e-03,1.816723e-03,4.835171e-03,4.052172e-03,5.325264e-03,3.948277e-03,4.488443e-03,1.760096e-03,-2.237019e-04,-3.046784e-03,-2.317382e-03,3.043728e-03,2.712216e-03,1.367497e-03,2.713126e-03,-8.257747e-04,-3.610631e-03,-4.186930e-03,-2.840565e-03,-3.940145e-03,-1.872632e-04,1.401045e-03,-2.049208e-03,-3.503308e-03,-3.586431e-03,-1.866004e-03
15,2.138135e-01,9.759661e-03,1.117761e-03,3.156815e-03,2.651792e-03,3.439511e-03,2.734725e-03,-2.412013e-03,-2.595378e-03,4.774523e-04,-3.525637e-03,-5.216582e-03,-5.334374e-03,-1.956114e-03,-1.281727e-03,6.678968e-04,-3.903807e-03,-5.034808e-03,-3.251133e-03,-5.093017e-03,-3.542583e-03,-2.048451e-03,2.404951e-03,4.695701e-03,4.103637e-03,-1.939279e-03,-1.609110e-03,-5.722510e-04,8.284199e-04,2.350296e-03,4.095188e-04,-2.641664e-05,1.369207e-03,2.857515e-03,-2.461240e-03,-6.962659e-04,-8.060604e-04,-1.384380e-03,-9.060576e-04,2.235432e-03,1.062428e-03,-1.738004e-03,3.850933e-03,4.034714e-03,5.682079e-03,5.913681e-03,4.984204e-03,7.544480e-04,2.872040e-03,2.405798e-02,9.197306e-02,2.207386e-01,3.146941e-01,2.198086e-01,8.625803e-02,1.936346e-02,1.599737e-03,-1.524486e-03,-4.226196e-03,-2.866729e-03,-2.561989e-03,2.742289e-03,2.410266e-03,-1.104112e-03,-2.815548e-03,2.877918e-03,3.257360e-03,1.076637e-03,-2.270120e-03,-1.695022e-03,1.729545e-03,3.775525e-03,1.820007e-03,-1.820533e-03,-4.230690e-03,-5.820393e-03,-4.102492e-03,1.883324e-03,5.086440e-03,4.365148e-03,5.656301e-03,4.253446e-03,4.740007e-03,1.888238e-03,-2.424833e-04,-3.164673e-03,-2.380440e-03,3.139831e-03,2.869417e-03,1.505323e-03,2.803436e-03,-8.762472e-04,-3.806289e-03,-4.439320e-03,-3.075129e-03,-4.123748e-03,-2.535581e-04,1.380469e-03,-2.162174e-03,-3.706444e-03,-3.800303e-03,-2.039777e-03
16,2.064362e-01,9.743651e-03,1.237656e-03,3.321693e-03,2.841203e-03,3.620976e-03,2.828604e-03,-2.463332e-03,-2.701228e-03,3.680124e-04,-3.727740e-03,-5.505533e-03,-5.611170e-03,-2.131317e-03,-1.374070e-03,5.791899e-04,-4.098722e-03,-5.303431e-03,-3.525679e-03,-5.366825e-03,-3.754878e-03,-2.124295e-03,2.513238e-03,4.911489e-03,4.263315e-03,-1.939257e-03,-1.672765e-03,-5.976352e-04,8.737571e-04,2.432924e-03,4.656047e-04,1.881183e-05,1.444110e-03,2.918064e-03,-2.495414e-03,-7.605628e-04,-8.715147e-04,-1.444370e-03,-9.182648e-04,2.289868e-03,1.111229e-03,-1.687042e-03,4.021196e-03,4.311361e-03,6.026111e-03,6.261541e-03,5.260990e-03,1.032215e-03,3.778480e-03,2.678948e-02,9.587942e-02,2.187277e-01,3.029131e-01,2.176713e-01,8.991278e-02,2.184172e-02,2.306097e-03,-1.525122e-03,-4.414018e-03,-3.047015e-03,-2.643207e-03,2.800165e-03,2.483393e-03,-1.120420e-03,-2.845158e-03,2.965319e-03,3.389842e-03,1.125883e-03,-2.322993e-03,-1.731580e-03,1.808201e-03,3.921319e-03,1.889900e-03,-1.916847e-03,-4.473678e-03,-6.109723e-03,-4.274463e-03,1.946230e-03,5.330307e-03,4.675475e-03,5.984670e-03,4.556920e-03,4.987356e-03,2.014957e-03,-2.583939e-04,-3.273314e-03,-2.437232e-03,3.230041e-03,3.021774e-03,1.641448e-03,2.888141e-03,-9.269788e-04,-3.996619e-03,-4.687211e-03,-3.307682e-03,-4.303351e-03,-3.241417e-04,1.351609e-03,-2.274996e-03,-3.904794e-03,-4.011102e-03,-2.215939e-03
17,1.997583e-01,9.727643e-03,1.360238e-03,3.485328e-03,3.028647e-03,3.797645e-03,2.919017e-03,-2.509207e-03,-2.804011e-03,2.532389e-04,-3.929474e-03,-5.788515e-03,-5.882572e-03,-2.307627e-03,-1.471156e-03,4.839013e-04,-4.291668e-03,-5.567959e-03,-3.799798e-03,-5.636959e-03,-3.962656e-03,-2.197271e-03,2.616916e-03,5.117438e-03,4.416764e-03,-1.933476e-03,-1.730297e-03,-6.210699e-04,9.170840e-04,2.511713e-03,5.226260e-04,6.646768e-05,1.516364e-03,2.973786e-03,-2.525709e-03,-8.231154e-04,-9.365651e-04,-1.501816e-03,-9.293393e-04,2.339962e-03,1.160492e-03,-1.629056e-03,4.190667e-03,4.585640e-03,6.366295e-03,6.604873e-03,5.542072e-03,1.347616e-03,4.756612e-03,2.948169e-02,9.935986e-02,2.164857e-01,2.922981e-01,2.153031e-01,9.314905e-02,2.428401e-02,3.076281e-03,-1.494570e-03,-4.590138e-03,-3.221792e-03,-2.722014e-03,2.850605e-03,2.550230e-03,-1.132159e-03,-2.866947e-03,3.048397e-03,3.514612e-03,1.173990e-03,-2.368754e-03,-1.762201e-03,1.883965e-03,4.058516e-03,1.954368e-03,-2.011980e-03,-4.710621e-03,-6.389201e-03,-4.439366e-03,2.005894e-03,5.567279e-03,4.982865e-03,6.310430e-03,4.858490e-03,5.230811e-03,2.140343e-03,-2.713090e-04,-3.373269e-03,-2.488309e-03,3.315151e-03,3.169413e-03,1.775448e-03,2.967797e-03,-9.779550e-04,-4.182009e-03,-4.930703e-03,-3.537955e-03,-4.479572e-03,-3.987560e-04,1.315210e-03,-2.387900e-03,-4.098739e-03,-4.219056e-03,-2.394161e-03
18,1.936730e-01,9.711636e-03,1.485271e-03,3.647911e-03,3.213997e-03,3.969768e-03,3.006419e-03,-2.550314e-03,-2.904088e-03,1.339787e-04,-4.130846e-03,-6.065900e-03,-6.148936e-03,-2.484871e-03,-1.572878e-03,3.826548e-04,-4.483031e-03,-5.828742e-03,-4.073074e-03,-5.903563e-03,-4.166066e-03,-2.267729e-03,2.716122e-03,5.314081e-03,4.564487e-03,-1.922634e-03,-1.781979e-03,-6.425424e-04,9.585287e-04,2.587061e-03,5.803858e-04,1.161565e-04,1.586142e-03,3.025332e-03,-2.552775e-03,-8.838761e-04,-1.001003e-03,-1.556930e-03,-9.395248e-04,2.386330e-03,1.210324e-03,-1.564911e-03,4.359720e-03,4.857558e-03,6.702679e-03,6.944246e-03,5.828921e-03,1.700691e-03,5.797727e-03,3.211808e-02,1.024493e-01,2.140850e-01,2.826814e-01,2.127765e-01,9.600109e-02,2.667337e-02,3.902337e-03,-1.432044e-03,-4.753759e-03,-3.390873e-03,-2.798818e-03,2.894269e-03,2.611363e-03,-1.139784e-03,-2.881838e-03,3.127675e-03,3.632268e-03,1.221061e-03,-2.407970e-03,-1.787344e-03,1.957025e-03,4.187649e-03,2.013617e-03,-2.106035e-03,-4.941585e-03,-6.659225e-03,-4.597653e-03,2.062717e-03,5.797814e-03,5.287102e-03,6.633603e-03,5.157994e-03,5.470643e-03,2.264502e-03,-2.811471e-04,-3.465059e-03,-2.534143e-03,3.395833e-03,3.312467e-03,1.906992e-03,3.042868e-03,-1.029153e-03,-4.362801e-03,-5.169891e-03,-3.765755e-03,-4.652922e-03,-4.771663e-04,1.271932e-03,-2.501065e-03,-4.288643e-03,-4.424364e-03,-2.574150e-03
19,1.880953e-01,9.695631e-03,1.612545e-03,3.809592e-03,3.397168e-03,4.137584e-03,3.091185e-03,-2.587244e-03,-3.001769e-03,1.095478e-05,-4.331831e-03,-6.338034e-03,-6.410587e-03,-2.662914e-03,-1.679093e-03,2.759830e-04,-4.673132e-03,-6.086083e-03,-4.345174e-03,-6.166750e-03,-4.365271e-03,-2.335977e-03,2.810983e-03,5.501923e-03,4.706919e-03,-1.907332e-03,-1.828091e-03,-6.620502e-04,9.982283e-04,2.659312e-03,6.387109e-04,1.675301e-04,1.653615e-03,3.073251e-03,-2.577143e-03,-9.428296e-04,-1.064654e-03,-1.609902e-03,-9.490117e-04,2.429509e-03,1.260801e-03,-1.495336e-03,4.528634e-03,5.127145e-03,7.035342e-03,7.280255e-03,6.122865e-03,2.091039e-03,6.893172e-03,3.468567e-02,1.051819e-01,2.115810e-01,2.739240e-01,2.101476e-01,9.850236e-02,2.899645e-02,4.776296e-03,-1.337281e-03,-4.904123e-03,-3.554073e-03,-2.873922e-03,2.931748e-03,2.667316e-03,-1.143720e-03,-2.890641e-03,3.203598e-03,3.743375e-03,1.267185e-03,-2.441161e-03,-1.807437e-03,2.027549e-03,4.309212e-03,2.067855e-03,-2.199098e-03,-5.166654e-03,-6.920175e-03,-4.749722e-03,2.117050e-03,6.022325e-03,5.588022e-03,6.954188e-03,5.455308e-03,5.707092e-03,2.387550e-03,-2.878615e-04,-3.549166e-03,-2.575138e-03,3.472658e-03,3.451074e-03,2.035825e-03,3.113743e-03,-1.080545e-03,-4.539303e-03,-5.404868e-03,-3.990948e-03,-4.823825e-03,-5.591573e-04,1.222357e-03,-2.614630e-03,-4.474847e-03,-4.627209e-03,-2.755640e-03
20,1.829568e-01,9.679628e-03,1.741870e-03,3.970481e-03,3.578111e-03,4.301321e-03,3.173624e-03,-2.620514e-03,-3.097315e-03,-1.152139e-04,-4.532388e-03,-6.605243e-03,-6.667825e-03,-2.841645e-03,-1.789634e-03,1.643436e-04,-4.862243e-03,-6.340249e-03,-4.615826e-03,-6.426606e-03,-4.560437e-03,-2.402289e-03,2.901628e-03,5.681442e-03,4.844432e-03,-1.888088e-03,-1.868918e-03,-6.796000e-04,1.036325e-03,2.728767e-03,6.974486e-04,2.202815e-04,1.718941e-03,3.118001e-03,-2.599247e-03,-9.999841e-04,-1.127377e-03,-1.660901e-03,-9.579469e-04,2.469961e-03,1.311982e-03,-1.420953e-03,4.697612e-03,5.394449e-03,7.364387e-03,7.613505e-03,6.425088e-03,2.517869e-03,8.034531e-03,3.717457e-02,1.075901e-01,2.090162e-01,2.659104e-01,2.074590e-01,1.006849e-01,3.124305e-02,5.690364e-03,-1.210483e-03,-5.040535e-03,-3.711201e-03,-2.947549e-03,2.963577e-03,2.718561e-03,-1.144354e-03,-2.894068e-03,3.276541e-03,3.848460e-03,1.312444e-03,-2.468804e-03,-1.822876e-03,2.095691e-03,4.423660e-03,2.117289e-03,-2.291233e-03,-5.385934e-03,-7.172412e-03,-4.895925e-03,2.169205e-03,6.241188e-03,5.885508e-03,7.272165e-03,5.750337e-03,5.940365e-03,2.509604e-03,-2.914330e-04,-3.626033e-03,-2.611647e-03,3.546114e-03,3.585373e-03,2.161754e-03,3.180752e-03,-1.132103e-03,-4.711790e-03,-5.635727e-03,-4.213449e-03,-4.992634e-03,-6.445298e-04,1.167003e-03,-2.728702e-03,-4.657674e-03,-4.827753e-03,-2.938393e-03
21,1.782015e-01,9.663626e-03,1.873076e-03,4.130663e-03,3.756800e-03,4.461196e-03,3.253990e-03,-2.650575e-03,-3.190952e-03,-2.439960e-04,-4.732460e-03,-6.867829e-03,-6.920925e-03,-3.020978e-03,-1.904322e-03,4.813283e-05,-5.050590e-03,-6.591476e-03,-4.884814e-03,-6.683202e-03,-4.751733e-03,-2.466908e-03,2.988178e-03,5.853090e-03,4.977357e-03,-1.865354e-03,-1.904740e-03,-6.952058e-04,1.072960e-03,2.795691e-03,7.564643e-04,2.741413e-04,1.782272e-03,3.159970e-03,-2.619440e-03,-1.055364e-03,-1.189055e-03,-1.710074e-03,-9.664418e-04,2.508090e-03,1.363905e-03,-1.342295e-03,4.866796e-03,5.659532e-03,7.689948e-03,7.944608e-03,6.736619e-03,2.980052e-03,9.213756e-03,3.957753e-02,1.097045e-01,2.064231e-01,2.585440e-01,2.047434e-01,1.025788e-01,3.340562e-02,6.637055e-03,-1.052254e-03,-5.162383e-03,-3.862060e-03,-3.019852e-03,2.990241e-03,2.765524e-03,-1.142042e-03,-2.892745e-03,3.346823e-03,3.948017e-03,1.356914e-03,-2.491338e-03,-1.834032e-03,2.161591e-03,4.531419e-03,2.162124e-03,-2.382494e-03,-5.599540e-03,-7.416285e-03,-5.036573e-03,2.219455e-03,6.454743e-03,6.179475e-03,7.587503e-03,6.043007e-03,6.170647e-03,2.630781e-03,-2.918644e-04,-3.696074e-03,-2.643975e-03,3.616614e-03,3.715506e-03,2.284637e-03,3.244176e-03,-1.183798e-03,-4.880505e-03,-5.862558e-03,-4.433207e-03,-5.159641e-03,-7.330988e-04,1.106330e-03,-2.843365e-03,-4.837419e-03,-5.026147e-03,-3.122195e-03
22,1.737833e-01,9.647626e-03,2.006008e-03,4.290202e-03,3.933232e-03,4.617414e-03,3.332493e-03,-2.677822e-03,-3.282874e-03,-3.749339e-04,-4.931986e-03,-7.126068e-03,-7.170143e-03,-3.200840e-03,-2.022968e-03,-7.230306e-05,-5.238363e-03,-6.839970e-03,-5.151966e-03,-6.936599e-03,-4.939328e-03,-2.530051e-03,3.070756e-03,6.017293e-03,5.105980e-03,-1.839525e-03,-1.935832e-03,-7.088886e-04,1.108274e-03,2.860316e-03,8.156392e-04,3.288734e-04,1.843746e-03,3.199486e-03,-2.638013e-03,-1.109005e-03,-1.249599e-03,-1.757551e-03,-9.745791e-04,2.544245e-03,1.416600e-03,-1.259817e-03,5.036285e-03,5.922462e-03,8.012179e-03,8.274171e-03,7.058333e-03,3.476172e-03,1.042327e-02,4.188952e-02,1.115535e-01,2.038263e-01,2.517438e-01,2.020256e-01,1.042120e-01,3.547891e-02,7.609297e-03,-8.635382e-04,-5.269155e-03,-4.006450e-03,-3.090922e-03,3.012182e-03,2.808585e-03,-1.137111e-03,-2.887226e-03,3.414717e-03,4.042502e-03,1.400665e-03,-2.509166e-03,-1.841245e-03,2.225371e-03,4.632879e-03,2.202565e-03,-2.472921e-03,-5.807600e-03,-7.652124e-03,-5.171947e-03,2.268044e-03,6.663304e-03,6.469872e-03,7.900168e-03,6.333265e-03,6.398103e-03,2.751196e-03,-2.891758e-04,-3.759669e-03,-2.672394e-03,3.684516e-03,3.841614e-03,2.404376e-03,3.304255e-03,-1.235601e-03,-5.045670e-03,-6.085456e-03,-4.650203e-03,-5.325091e-03,-8.246916e-04,1.040749e-03,-2.958682e-03,-5.014361e-03,-5.222526e-03,-3.306854e-03
23,1.696635e-01,9.631627e-03,2.140522e-03,4.449141e-03,4.107419e-03,4.770166e-03,3.409306e-03,-2.702601e-03,-3.373248e-03,-5.076330e-04,-5.130899e-03,-7.380217e-03,-7.415716e-03,-3.381172e-03,-2.145383e-03,-1.966597e-04,-5.425720e-03,-7.085916e-03,-5.417146e-03,-7.186847e-03,-5.123386e-03,-2.591912e-03,3.149479e-03,6.174446e-03,5.230557e-03,-1.810946e-03,-1.962461e-03,-7.206747e-04,1.142404e-03,2.922849e-03,8.748686e-04,3.842711e-04,1.903493e-03,3.236831e-03,-2.655202e-03,-1.160950e-03,-1.308939e-03,-1.803448e-03,-9.824184e-04,2.578731e-03,1.470085e-03,-1.173913e-03,5.206144e-03,6.183318e-03,8.331260e-03,8.602791e-03,7.390949e-03,4.004582e-03,1.165600e-02,4.410735e-02,1.131634e-01,2.012444e-01,2.454414e-01,1.993242e-01,1.056104e-01,3.745952e-02,8.600493e-03,-6.455587e-04,-5.360444e-03,-4.144169e-03,-3.160805e-03,3.029807e-03,2.848087e-03,-1.129858e-03,-2.877999e-03,3.480457e-03,4.132338e-03,1.443760e-03,-2.522661e-03,-1.844835e-03,2.287147e-03,4.728408e-03,2.238811e-03,-2.562544e-03,-6.010248e-03,-7.880245e-03,-5.302298e-03,2.315190e-03,6.867156e-03,6.756664e-03,8.210121e-03,6.621071e-03,6.622881e-03,2.870957e-03,-2.834009e-04,-3.817169e-03,-2.697141e-03,3.750124e-03,3.963834e-03,2.520905e-03,3.361193e-03,-1.287488e-03,-5.207480e-03,-6.304513e-03,-4.864438e-03,-5.489185e-03,-9.191458e-04,9.706309e-04,-3.074701e-03,-5.188754e-03,-5.417017e-03,-3.492198e-03
24,1.658097e-01,9.615630e-03,2.276489e-03,4.607514e-03,4.279389e-03,4.919632e-03,3.484572e-03,-2.725218e-03,-3.462216e-03,-6.417521e-04,-5.329134e-03,-7.630512e-03,-7.657864e-03,-3.561926e-03,-2.271377e-03,-3.246675e-04,-5.612793e-03,-7.329476e-03,-5.680250e-03,-7.433995e-03,-5.304064e-03,-2.652663e-03,3.224465e-03,6.324923e-03,5.351316e-03,-1.779922e-03,-1.984884e-03,-7.305953e-04,1.175480e-03,2.983473e-03,9.340604e-04,4.401540e-04,1.961628e-03,3.272244e-03,-2.671204e-03,-1.211249e-03,-1.367023e-03,-1.847863e-03,-9.900009e-04,2.611815e-03,1.524369e-03,-1.084926e-03,5.376408e-03,6.442181e-03,8.647388e-03,8.931045e-03,7.735040e-03,4.563451e-03,1.290546e-02,4.622937e-02,1.145581e-01,1.986909e-01,2.395790e-01,1.966531e-01,1.067977e-01,3.934563e-02,9.604562e-03,-3.997641e-04,-5.435953e-03,-4.275019e-03,-3.229500e-03,3.043493e-03,2.884337e-03,-1.120552e-03,-2.865502e-03,3.544245e-03,4.217915e-03,1.486260e-03,-2.532165e-03,-1.845097e-03,2.347020e-03,4.818344e-03,2.271058e-03,-2.651388e-03,-6.207623e-03,-8.100948e-03,-5.427852e-03,2.361083e-03,7.066561e-03,7.039842e-03,8.517324e-03,6.906395e-03,6.845118e-03,2.990169e-03,-2.745839e-04,-3.868902e-03,-2.718429e-03,3.813701e-03,4.082304e-03,2.634189e-03,3.415173e-03,-1.339435e-03,-5.366114e-03,-6.519824e-03,-5.075933e-03,-5.652093e-03,-1.016309e-03,8.963052e-04,-3.191457e-03,-5.360833e-03,-5.609733e-03,-3.678072e-03
