# Time_Step Node_0 Node_1 Node_2 Node_3 Node_4 Node_5 Node_6 Node_7 Node_8 Node_9 Node_10 Node_11 Node_12 Node_13 Node_14 Node_15 Node_16 Node_17 Node_18 Node_19 Node_20 Node_21 Node_22 Node_23 Node_24 Node_25 Node_26 Node_27 Node_28 Node_29 Node_30 Node_31 Node_32 Node_33 Node_34 Node_35 Node_36 Node_37 Node_38 Node_39 Node_40 Node_41 Node_42 Node_43 Node_44 Node_45 Node_46 Node_47 Node_48 Node_49 Node_50 Node_51 Node_52 Node_53 Node_54 Node_55 Node_56 Node_57 Node_58 Node_59 Node_60 Node_61 Node_62 Node_63 Node_64 Node_65 Node_66 Node_67 Node_68 Node_69 Node_70 Node_71 Node_72 Node_73 Node_74 Node_75 Node_76 Node_77 Node_78 Node_79 Node_80 Node_81 Node_82 Node_83 Node_84 Node_85 Node_86 Node_87 Node_88 Node_89 Node_90 Node_91 Node_92 Node_93 Node_94 Node_95 Node_96 Node_97 Node_98 Node_99
731 3.524777e-01 3.524777e-01 3.524777e-01 3.524778e-01 3.524779e-01 3.524780e-01 3.524783e-01 3.524788e-01 3.524795e-01 3.524806e-01 3.524823e-01 3.524848e-01 3.524887e-01 3.524945e-01 3.525031e-01 3.525157e-01 3.525337e-01 3.525594e-01 3.525956e-01 3.526460e-01 3.527153e-01 3.528094e-01 3.529356e-01 3.531029e-01 3.533219e-01 3.536049e-01 3.539662e-01 3.544213e-01 3.549874e-01 3.556823e-01 3.565238e-01 3.575291e-01 3.587135e-01 3.600892e-01 3.616640e-01 3.634399e-01 3.654116e-01 3.675658e-01 3.698800e-01 3.723222e-01 3.748509e-01 3.774162e-01 3.799606e-01 3.824208e-01 3.847310e-01 3.868248e-01 3.886389e-01 3.901160e-01 3.912080e-01 3.918784e-01 3.921044e-01 3.918784e-01 3.912080e-01 3.901160e-01 3.886389e-01 3.868248e-01 3.847310e-01 3.824208e-01 3.799606e-01 3.774162e-01 3.748509e-01 3.723222e-01 3.698800e-01 3.675658e-01 3.654116e-01 3.634399e-01 3.616640e-01 3.600892e-01 3.587135e-01 3.575291e-01 3.565238e-01 3.556823e-01 3.549874e-01 3.544213e-01 3.539662e-01 3.536049e-01 3.533219e-01 3.531029e-01 3.529356e-01 3.528094e-01 3.527153e-01 3.526460e-01 3.525956e-01 3.525594e-01 3.525337e-01 3.525157e-01 3.525031e-01 3.524945e-01 3.524887e-01 3.524848e-01 3.524823e-01 3.524806e-01 3.524795e-01 3.524788e-01 3.524783e-01 3.524780e-01 3.524779e-01 3.524778e-01 3.524777e-01 3.524777e-01
732 3.529424e-01 3.529424e-01 3.529425e-01 3.529425e-01 3.529426e-01 3.529428e-01 3.529431e-01 3.529435e-01 3.529442e-01 3.529453e-01 3.529471e-01 3.529497e-01 3.529536e-01 3.529595e-01 3.529681e-01 3.529807e-01 3.529989e-01 3.530248e-01 3.530612e-01 3.531119e-01 3.531815e-01 3.532760e-01 3.534028e-01 3.535707e-01 3.537904e-01 3.540743e-01 3.544364e-01 3.548925e-01 3.554597e-01 3.561555e-01 3.569979e-01 3.580041e-01 3.591891e-01 3.605651e-01 3.621399e-01 3.639153e-01 3.658860e-01 3.680386e-01 3.703507e-01 3.727901e-01 3.753156e-01 3.778772e-01 3.804175e-01 3.828736e-01 3.851796e-01 3.872694e-01 3.890798e-01 3.905539e-01 3.916436e-01 3.923125e-01 3.925381e-01 3.923125e-01 3.916436e-01 3.905539e-01 3.890798e-01 3.872694e-01 3.851796e-01 3.828736e-01 3.804175e-01 3.778772e-01 3.753156e-01 3.727901e-01 3.703507e-01 3.680386e-01 3.658860e-01 3.639153e-01 3.621399e-01 3.605651e-01 3.591891e-01 3.580041e-01 3.569979e-01 3.561555e-01 3.554597e-01 3.548925e-01 3.544364e-01 3.540743e-01 3.537904e-01 3.535707e-01 3.534028e-01 3.532760e-01 3.531815e-01 3.531119e-01 3.530612e-01 3.530248e-01 3.529989e-01 3.529807e-01 3.529681e-01 3.529595e-01 3.529536e-01 3.529497e-01 3.529471e-01 3.529453e-01 3.529442e-01 3.529435e-01 3.529431e-01 3.529428e-01 3.529426e-01 3.529425e-01 3.529425e-01 3.529425e-01
733 3.534071e-01 3.534071e-01 3.534072e-01 3.534072e-01 3.534073e-01 3.534075e-01 3.534078e-01 3.534083e-01 3.534090e-01 3.534101e-01 3.534118e-01 3.534144e-01 3.534184e-01 3.534243e-01 3.534331e-01 3.534458e-01 3.534641e-01 3.534901e-01 3.535268e-01 3.535777e-01 3.536477e-01 3.537426e-01 3.538699e-01 3.540384e-01 3.542589e-01 3.545435e-01 3.549066e-01 3.553637e-01 3.559318e-01 3.566287e-01 3.574721e-01 3.584790e-01 3.596646e-01 3.610410e-01 3.626157e-01 3.643906e-01 3.663603e-01 3.685114e-01 3.708213e-01 3.732580e-01 3.757803e-01 3.783382e-01 3.808744e-01 3.833263e-01 3.856281e-01 3.877139e-01 3.895207e-01 3.909918e-01 3.920792e-01 3.927467e-01 3.929718e-01 3.927467e-01 3.920792e-01 3.909918e-01 3.895207e-01 3.877139e-01 3.856281e-01 3.833263e-01 3.808744e-01 3.783382e-01 3.757803e-01 3.732580e-01 3.708213e-01 3.685114e-01 3.663603e-01 3.643906e-01 3.626157e-01 3.610410e-01 3.596646e-01 3.584790e-01 3.574721e-01 3.566287e-01 3.559318e-01 3.553637e-01 3.549066e-01 3.545435e-01 3.542589e-01 3.540384e-01 3.538699e-01 3.537426e-01 3.536477e-01 3.535777e-01 3.535268e-01 3.534901e-01 3.534641e-01 3.534458e-01 3.534331e-01 3.534243e-01 3.534184e-01 3.534144e-01 3.534118e-01 3.534101e-01 3.534090e-01 3.534083e-01 3.534078e-01 3.534075e-01 3.534073e-01 3.534072e-01 3.534072e-01 3.534072e-01
734 3.538718e-01 3.538718e-01 3.538718e-01 3.538719e-01 3.538720e-01 3.538722e-01 3.538725e-01 3.538729e-01 3.538737e-01 3.538748e-01 3.538765e-01 3.538792e-01 3.538832e-01 3.538892e-01 3.538980e-01 3.539108e-01 3.539292e-01 3.539554e-01 3.539923e-01 3.540435e-01 3.541138e-01 3.542092e-01 3.543370e-01 3.545062e-01 3.547273e-01 3.550128e-01 3.553768e-01 3.558348e-01 3.564040e-01 3.571018e-01 3.579461e-01 3.589539e-01 3.601401e-01 3.615168e-01 3.630915e-01 3.648658e-01 3.668346e-01 3.689841e-01 3.712918e-01 3.737258e-01 3.762448e-01 3.787990e-01 3.813313e-01 3.837789e-01 3.860765e-01 3.881584e-01 3.899616e-01 3.914297e-01 3.925148e-01 3.931809e-01 3.934054e-01 3.931809e-01 3.925148e-01 3.914297e-01 3.899616e-01 3.881584e-01 3.860765e-01 3.837789e-01 3.813313e-01 3.787990e-01 3.762448e-01 3.737258e-01 3.712918e-01 3.689841e-01 3.668346e-01 3.648658e-01 3.630915e-01 3.615168e-01 3.601401e-01 3.589539e-01 3.579461e-01 3.571018e-01 3.564040e-01 3.558348e-01 3.553768e-01 3.550128e-01 3.547273e-01 3.545062e-01 3.543370e-01 3.542092e-01 3.541138e-01 3.540435e-01 3.539923e-01 3.539554e-01 3.539292e-01 3.539108e-01 3.538980e-01 3.538892e-01 3.538832e-01 3.538792e-01 3.538765e-01 3.538748e-01 3.538737e-01 3.538729e-01 3.538725e-01 3.538722e-01 3.538720e-01 3.538719e-01 3.538718e-01 3.538718e-01
735 3.543364e-01 3.543364e-01 3.543364e-01 3.543365e-01 3.543366e-01 3.543368e-01 3.543371e-01 3.543376e-01 3.543383e-01 3.543394e-01 3.543412e-01 3.543439e-01 3.543479e-01 3.543539e-01 3.543628e-01 3.543757e-01 3.543943e-01 3.544207e-01 3.544577e-01 3.545092e-01 3.545799e-01 3.546757e-01 3.548040e-01 3.549738e-01 3.551957e-01 3.554820e-01 3.558469e-01 3.563059e-01 3.568760e-01 3.575749e-01 3.584201e-01 3.594287e-01 3.606155e-01 3.619925e-01 3.635671e-01 3.653410e-01 3.673087e-01 3.694567e-01 3.717622e-01 3.741935e-01 3.767093e-01 3.792598e-01 3.817881e-01 3.842316e-01 3.865250e-01 3.886028e-01 3.904025e-01 3.918675e-01 3.929504e-01 3.936151e-01 3.938392e-01 3.936151e-01 3.929504e-01 3.918675e-01 3.904025e-01 3.886028e-01 3.865250e-01 3.842316e-01 3.817881e-01 3.792598e-01 3.767093e-01 3.741935e-01 3.717622e-01 3.694567e-01 3.673087e-01 3.653410e-01 3.635671e-01 3.619925e-01 3.606155e-01 3.594287e-01 3.584201e-01 3.575749e-01 3.568760e-01 3.563059e-01 3.558469e-01 3.554820e-01 3.551957e-01 3.549738e-01 3.548040e-01 3.546757e-01 3.545799e-01 3.545092e-01 3.544577e-01 3.544207e-01 3.543943e-01 3.543757e-01 3.543628e-01 3.543539e-01 3.543479e-01 3.543439e-01 3.543412e-01 3.543394e-01 3.543383e-01 3.543376e-01 3.543371e-01 3.543368e-01 3.543366e-01 3.543365e-01 3.543365e-01 3.543364e-01
736 3.548010e-01 3.548010e-01 3.548010e-01 3.548011e-01 3.548012e-01 3.548014e-01 3.548017e-01 3.548021e-01 3.548029e-01 3.548040e-01 3.548058e-01 3.548085e-01 3.548126e-01 3.548187e-01 3.548276e-01 3.548406e-01 3.548593e-01 3.548859e-01 3.549232e-01 3.549749e-01 3.550460e-01 3.551422e-01 3.552711e-01 3.554414e-01 3.556640e-01 3.559512e-01 3.563169e-01 3.567770e-01 3.573481e-01 3.580479e-01 3.588941e-01 3.599034e-01 3.610909e-01 3.624682e-01 3.640427e-01 3.658161e-01 3.677828e-01 3.699292e-01 3.722326e-01 3.746612e-01 3.771737e-01 3.797206e-01 3.822448e-01 3.846841e-01 3.869734e-01 3.890473e-01 3.908434e-01 3.923054e-01 3.933860e-01 3.940493e-01 3.942729e-01 3.940493e-01 3.933860e-01 3.923054e-01 3.908434e-01 3.890473e-01 3.869734e-01 3.846841e-01 3.822448e-01 3.797206e-01 3.771737e-01 3.746612e-01 3.722326e-01 3.699292e-01 3.677828e-01 3.658161e-01 3.640427e-01 3.624682e-01 3.610909e-01 3.599034e-01 3.588941e-01 3.580479e-01 3.573481e-01 3.567770e-01 3.563169e-01 3.559512e-01 3.556640e-01 3.554414e-01 3.552711e-01 3.551422e-01 3.550460e-01 3.549749e-01 3.549232e-01 3.548859e-01 3.548593e-01 3.548406e-01 3.548276e-01 3.548187e-01 3.548126e-01 3.548085e-01 3.548058e-01 3.548040e-01 3.548029e-01 3.548021e-01 3.548017e-01 3.548014e-01 3.548012e-01 3.548011e-01 3.548010e-01 3.548010e-01
737 3.552655e-01 3.552655e-01 3.552655e-01 3.552656e-01 3.552657e-01 3.552659e-01 3.552662e-01 3.552667e-01 3.552674e-01 3.552686e-01 3.552704e-01 3.552731e-01 3.552772e-01 3.552834e-01 3.552924e-01 3.553055e-01 3.553243e-01 3.553510e-01 3.553885e-01 3.554406e-01 3.555120e-01 3.556086e-01 3.557380e-01 3.559090e-01 3.561323e-01 3.564203e-01 3.567870e-01 3.572479e-01 3.578201e-01 3.585209e-01 3.593680e-01 3.603781e-01 3.615662e-01 3.629438e-01 3.645183e-01 3.662911e-01 3.682568e-01 3.704016e-01 3.727029e-01 3.751288e-01 3.776381e-01 3.801813e-01 3.827015e-01 3.851367e-01 3.874218e-01 3.894917e-01 3.912843e-01 3.927433e-01 3.938216e-01 3.944835e-01 3.947066e-01 3.944835e-01 3.938216e-01 3.927433e-01 3.912843e-01 3.894917e-01 3.874218e-01 3.851367e-01 3.827015e-01 3.801813e-01 3.776381e-01 3.751288e-01 3.727029e-01 3.704016e-01 3.682568e-01 3.662911e-01 3.645183e-01 3.629438e-01 3.615662e-01 3.603781e-01 3.593680e-01 3.585209e-01 3.578201e-01 3.572479e-01 3.567870e-01 3.564203e-01 3.561323e-01 3.559090e-01 3.557380e-01 3.556086e-01 3.555120e-01 3.554406e-01 3.553885e-01 3.553510e-01 3.553243e-01 3.553055e-01 3.552924e-01 3.552834e-01 3.552772e-01 3.552731e-01 3.552704e-01 3.552686e-01 3.552674e-01 3.552667e-01 3.552662e-01 3.552659e-01 3.552657e-01 3.552656e-01 3.552656e-01 3.552655e-01
738 3.557300e-01 3.557300e-01 3.557300e-01 3.557301e-01 3.557302e-01 3.557304e-01 3.557307e-01 3.557312e-01 3.557319e-01 3.557331e-01 3.557349e-01 3.557377e-01 3.557418e-01 3.557480e-01 3.557571e-01 3.557703e-01 3.557892e-01 3.558161e-01 3.558539e-01 3.559062e-01 3.559779e-01 3.560751e-01 3.562049e-01 3.563766e-01 3.566006e-01 3.568894e-01 3.572569e-01 3.577189e-01 3.582920e-01 3.589938e-01 3.598418e-01 3.608528e-01 3.620414e-01 3.634193e-01 3.649937e-01 3.667661e-01 3.687307e-01 3.708740e-01 3.731731e-01 3.755963e-01 3.781023e-01 3.806419e-01 3.831581e-01 3.855891e-01 3.878701e-01 3.899361e-01 3.917251e-01 3.931812e-01 3.942573e-01 3.949177e-01 3.951404e-01 3.949177e-01 3.942573e-01 3.931812e-01 3.917251e-01 3.899361e-01 3.878701e-01 3.855891e-01 3.831581e-01 3.806419e-01 3.781023e-01 3.755963e-01 3.731731e-01 3.708740e-01 3.687307e-01 3.667661e-01 3.649937e-01 3.634193e-01 3.620414e-01 3.608528e-01 3.598418e-01 3.589938e-01 3.582920e-01 3.577189e-01 3.572569e-01 3.568894e-01 3.566006e-01 3.563766e-01 3.562049e-01 3.560751e-01 3.559779e-01 3.559062e-01 3.558539e-01 3.558161e-01 3.557892e-01 3.557703e-01 3.557571e-01 3.557480e-01 3.557418e-01 3.557377e-01 3.557349e-01 3.557331e-01 3.557319e-01 3.557312e-01 3.557307e-01 3.557304e-01 3.557302e-01 3.557301e-01 3.557300e-01 3.557300e-01
739 3.561944e-01 3.561944e-01 3.561944e-01 3.561945e-01 3.561946e-01 3.561948e-01 3.561951e-01 3.561956e-01 3.561964e-01 3.561976e-01 3.561994e-01 3.562022e-01 3.562064e-01 3.562126e-01 3.562218e-01 3.562350e-01 3.562541e-01 3.562812e-01 3.563192e-01 3.563718e-01 3.564439e-01 3.565414e-01 3.566718e-01 3.568441e-01 3.570688e-01 3.573584e-01 3.577269e-01 3.581898e-01 3.587639e-01 3.594667e-01 3.603156e-01 3.613273e-01 3.625165e-01 3.638947e-01 3.654691e-01 3.672409e-01 3.692046e-01 3.713462e-01 3.736432e-01 3.760637e-01 3.785665e-01 3.811024e-01 3.836147e-01 3.860416e-01 3.883184e-01 3.903805e-01 3.921660e-01 3.936191e-01 3.946929e-01 3.953519e-01 3.955741e-01 3.953519e-01 3.946929e-01 3.936191e-01 3.921660e-01 3.903805e-01 3.883184e-01 3.860416e-01 3.836147e-01 3.811024e-01 3.785665e-01 3.760637e-01 3.736432e-01 3.713462e-01 3.692046e-01 3.672409e-01 3.654691e-01 3.638947e-01 3.625165e-01 3.613273e-01 3.603156e-01 3.594667e-01 3.587639e-01 3.581898e-01 3.577269e-01 3.573584e-01 3.570688e-01 3.568441e-01 3.566718e-01 3.565414e-01 3.564439e-01 3.563718e-01 3.563192e-01 3.562812e-01 3.562541e-01 3.562350e-01 3.562218e-01 3.562126e-01 3.562064e-01 3.562022e-01 3.561994e-01 3.561976e-01 3.561964e-01 3.561956e-01 3.561951e-01 3.561948e-01 3.561946e-01 3.561945e-01 3.561945e-01 3.561944e-01
740 3.566588e-01 3.566588e-01 3.566588e-01 3.566589e-01 3.566590e-01 3.566592e-01 3.566595e-01 3.566600e-01 3.566608e-01 3.566620e-01 3.566638e-01 3.566667e-01 3.566709e-01 3.566772e-01 3.566864e-01 3.566998e-01 3.567190e-01 3.567462e-01 3.567844e-01 3.568373e-01 3.569098e-01 3.570077e-01 3.571387e-01 3.573116e-01 3.575370e-01 3.578274e-01 3.581968e-01 3.586606e-01 3.592357e-01 3.599395e-01 3.607894e-01 3.618019e-01 3.629916e-01 3.643701e-01 3.659444e-01 3.677157e-01 3.696783e-01 3.718184e-01 3.741133e-01 3.765310e-01 3.790307e-01 3.815629e-01 3.840712e-01 3.864940e-01 3.887667e-01 3.908249e-01 3.926068e-01 3.940570e-01 3.951285e-01 3.957862e-01 3.960079e-01 3.957862e-01 3.951285e-01 3.940570e-01 3.926068e-01 3.908249e-01 3.887667e-01 3.864940e-01 3.840712e-01 3.815629e-01 3.790307e-01 3.765310e-01 3.741133e-01 3.718184e-01 3.696783e-01 3.677157e-01 3.659444e-01 3.643701e-01 3.629916e-01 3.618019e-01 3.607894e-01 3.599395e-01 3.592357e-01 3.586606e-01 3.581968e-01 3.578274e-01 3.575370e-01 3.573116e-01 3.571387e-01 3.570077e-01 3.569098e-01 3.568373e-01 3.567844e-01 3.567462e-01 3.567190e-01 3.566998e-01 3.566864e-01 3.566772e-01 3.566709e-01 3.566667e-01 3.566638e-01 3.566620e-01 3.566608e-01 3.566600e-01 3.566595e-01 3.566592e-01 3.566590e-01 3.566589e-01 3.566588e-01 3.566588e-01
741 3.571231e-01 3.571231e-01 3.571232e-01 3.571232e-01 3.571234e-01 3.571235e-01 3.571239e-01 3.571244e-01 3.571251e-01 3.571264e-01 3.571282e-01 3.571311e-01 3.571353e-01 3.571417e-01 3.571510e-01 3.571644e-01 3.571838e-01 3.572112e-01 3.572496e-01 3.573028e-01 3.573756e-01 3.574740e-01 3.576055e-01 3.577790e-01 3.580052e-01 3.582964e-01 3.586666e-01 3.591314e-01 3.597075e-01 3.604123e-01 3.612630e-01 3.622763e-01 3.634666e-01 3.648454e-01 3.664196e-01 3.681904e-01 3.701520e-01 3.722905e-01 3.745832e-01 3.769983e-01 3.794947e-01 3.820233e-01 3.845277e-01 3.869463e-01 3.892150e-01 3.912692e-01 3.930477e-01 3.944948e-01 3.955642e-01 3.962205e-01 3.964417e-01 3.962205e-01 3.955642e-01 3.944948e-01 3.930477e-01 3.912692e-01 3.892150e-01 3.869463e-01 3.845277e-01 3.820233e-01 3.794947e-01 3.769983e-01 3.745832e-01 3.722905e-01 3.701520e-01 3.681904e-01 3.664196e-01 3.648454e-01 3.634666e-01 3.622763e-01 3.612630e-01 3.604123e-01 3.597075e-01 3.591314e-01 3.586666e-01 3.582964e-01 3.580052e-01 3.577790e-01 3.576055e-01 3.574740e-01 3.573756e-01 3.573028e-01 3.572496e-01 3.572112e-01 3.571838e-01 3.571644e-01 3.571510e-01 3.571417e-01 3.571353e-01 3.571311e-01 3.571282e-01 3.571264e-01 3.571251e-01 3.571244e-01 3.571239e-01 3.571235e-01 3.571234e-01 3.571232e-01 3.571232e-01 3.571231e-01
742 3.575874e-01 3.575874e-01 3.575875e-01 3.575875e-01 3.575876e-01 3.575878e-01 3.575882e-01 3.575887e-01 3.575895e-01 3.575907e-01 3.575926e-01 3.575954e-01 3.575998e-01 3.576061e-01 3.576155e-01 3.576291e-01 3.576486e-01 3.576761e-01 3.577148e-01 3.577683e-01 3.578414e-01 3.579402e-01 3.580722e-01 3.582464e-01 3.584733e-01 3.587653e-01 3.591364e-01 3.596022e-01 3.601793e-01 3.608850e-01 3.617367e-01 3.627507e-01 3.639416e-01 3.653207e-01 3.668948e-01 3.686651e-01 3.706256e-01 3.727625e-01 3.750531e-01 3.774655e-01 3.799587e-01 3.824836e-01 3.849841e-01 3.873986e-01 3.896632e-01 3.917135e-01 3.934885e-01 3.949327e-01 3.959998e-01 3.966547e-01 3.968755e-01 3.966547e-01 3.959998e-01 3.949327e-01 3.934885e-01 3.917135e-01 3.896632e-01 3.873986e-01 3.849841e-01 3.824836e-01 3.799587e-01 3.774655e-01 3.750531e-01 3.727625e-01 3.706256e-01 3.686651e-01 3.668948e-01 3.653207e-01 3.639416e-01 3.627507e-01 3.617367e-01 3.608850e-01 3.601793e-01 3.596022e-01 3.591364e-01 3.587653e-01 3.584733e-01 3.582464e-01 3.580722e-01 3.579402e-01 3.578414e-01 3.577683e-01 3.577148e-01 3.576761e-01 3.576486e-01 3.576291e-01 3.576155e-01 3.576061e-01 3.575998e-01 3.575954e-01 3.575926e-01 3.575907e-01 3.575895e-01 3.575887e-01 3.575882e-01 3.575878e-01 3.575876e-01 3.575875e-01 3.575875e-01 3.575874e-01
743 3.580516e-01 3.580517e-01 3.580517e-01 3.580518e-01 3.580519e-01 3.580521e-01 3.580524e-01 3.580529e-01 3.580537e-01 3.580550e-01 3.580569e-01 3.580598e-01 3.580641e-01 3.580706e-01 3.580800e-01 3.580937e-01 3.581133e-01 3.581410e-01 3.581799e-01 3.582337e-01 3.583072e-01 3.584064e-01 3.585390e-01 3.587137e-01 3.589413e-01 3.592341e-01 3.596062e-01 3.600729e-01 3.606510e-01 3.613577e-01 3.622102e-01 3.632251e-01 3.644165e-01 3.657958e-01 3.673699e-01 3.691396e-01 3.710991e-01 3.732345e-01 3.755229e-01 3.779326e-01 3.804226e-01 3.829439e-01 3.854404e-01 3.878509e-01 3.901114e-01 3.921578e-01 3.939293e-01 3.953706e-01 3.964355e-01 3.970890e-01 3.973093e-01 3.970890e-01 3.964355e-01 3.953706e-01 3.939293e-01 3.921578e-01 3.901114e-01 3.878509e-01 3.854404e-01 3.829439e-01 3.804226e-01 3.779326e-01 3.755229e-01 3.732345e-01 3.710991e-01 3.691396e-01 3.673699e-01 3.657958e-01 3.644165e-01 3.632251e-01 3.622102e-01 3.613577e-01 3.606510e-01 3.600729e-01 3.596062e-01 3.592341e-01 3.589413e-01 3.587137e-01 3.585390e-01 3.584064e-01 3.583072e-01 3.582337e-01 3.581799e-01 3.581410e-01 3.581133e-01 3.580937e-01 3.580800e-01 3.580706e-01 3.580641e-01 3.580598e-01 3.580569e-01 3.580550e-01 3.580537e-01 3.580529e-01 3.580524e-01 3.580521e-01 3.580519e-01 3.580518e-01 3.580517e-01 3.580517e-01
744 3.585158e-01 3.585158e-01 3.585159e-01 3.585160e-01 3.585161e-01 3.585163e-01 3.585166e-01 3.585171e-01 3.585179e-01 3.585192e-01 3.585211e-01 3.585241e-01 3.585284e-01 3.585349e-01 3.585444e-01 3.585582e-01 3.585780e-01 3.586059e-01 3.586450e-01 3.586990e-01 3.587729e-01 3.588726e-01 3.590056e-01 3.591810e-01 3.594093e-01 3.597030e-01 3.600759e-01 3.605436e-01 3.611226e-01 3.618303e-01 3.626838e-01 3.636993e-01 3.648913e-01 3.662709e-01 3.678449e-01 3.696141e-01 3.715726e-01 3.737063e-01 3.759926e-01 3.783996e-01 3.808864e-01 3.834041e-01 3.858967e-01 3.883031e-01 3.905595e-01 3.926021e-01 3.943701e-01 3.958085e-01 3.968712e-01 3.975233e-01 3.977432e-01 3.975233e-01 3.968712e-01 3.958085e-01 3.943701e-01 3.926021e-01 3.905595e-01 3.883031e-01 3.858967e-01 3.834041e-01 3.808864e-01 3.783996e-01 3.759926e-01 3.737063e-01 3.715726e-01 3.696141e-01 3.678449e-01 3.662709e-01 3.648913e-01 3.636993e-01 3.626838e-01 3.618303e-01 3.611226e-01 3.605436e-01 3.600759e-01 3.597030e-01 3.594093e-01 3.591810e-01 3.590056e-01 3.588726e-01 3.587729e-01 3.586990e-01 3.586450e-01 3.586059e-01 3.585780e-01 3.585582e-01 3.585444e-01 3.585349e-01 3.585284e-01 3.585241e-01 3.585211e-01 3.585192e-01 3.585179e-01 3.585171e-01 3.585166e-01 3.585163e-01 3.585161e-01 3.585160e-01 3.585159e-01 3.585159e-01
745 3.589800e-01 3.589800e-01 3.589800e-01 3.589801e-01 3.589802e-01 3.589804e-01 3.589808e-01 3.589813e-01 3.589821e-01 3.589834e-01 3.589853e-01 3.589883e-01 3.589927e-01 3.589993e-01 3.590088e-01 3.590227e-01 3.590426e-01 3.590707e-01 3.591100e-01 3.591643e-01 3.592385e-01 3.593387e-01 3.594723e-01 3.596483e-01 3.598773e-01 3.601718e-01 3.605456e-01 3.610142e-01 3.615942e-01 3.623029e-01 3.631572e-01 3.641735e-01 3.653661e-01 3.667460e-01 3.683198e-01 3.700885e-01 3.720459e-01 3.741781e-01 3.764623e-01 3.788665e-01 3.813502e-01 3.838643e-01 3.863529e-01 3.887553e-01 3.910076e-01 3.930464e-01 3.948109e-01 3.962464e-01 3.973069e-01 3.979576e-01 3.981770e-01 3.979576e-01 3.973069e-01 3.962464e-01 3.948109e-01 3.930464e-01 3.910076e-01 3.887553e-01 3.863529e-01 3.838643e-01 3.813502e-01 3.788665e-01 3.764623e-01 3.741781e-01 3.720459e-01 3.700885e-01 3.683198e-01 3.667460e-01 3.653661e-01 3.641735e-01 3.631572e-01 3.623029e-01 3.615942e-01 3.610142e-01 3.605456e-01 3.601718e-01 3.598773e-01 3.596483e-01 3.594723e-01 3.593387e-01 3.592385e-01 3.591643e-01 3.591100e-01 3.590707e-01 3.590426e-01 3.590227e-01 3.590088e-01 3.589993e-01 3.589927e-01 3.589883e-01 3.589853e-01 3.589834e-01 3.589821e-01 3.589813e-01 3.589808e-01 3.589804e-01 3.589802e-01 3.589801e-01 3.589801e-01 3.589800e-01
746 3.594441e-01 3.594441e-01 3.594441e-01 3.594442e-01 3.594443e-01 3.594446e-01 3.594449e-01 3.594454e-01 3.594462e-01 3.594475e-01 3.594495e-01 3.594525e-01 3.594569e-01 3.594635e-01 3.594732e-01 3.594872e-01 3.595072e-01 3.595355e-01 3.595750e-01 3.596296e-01 3.597042e-01 3.598048e-01 3.599389e-01 3.601155e-01 3.603452e-01 3.606405e-01 3.610152e-01 3.614848e-01 3.620658e-01 3.627754e-01 3.636306e-01 3.646477e-01 3.658408e-01 3.672209e-01 3.687947e-01 3.705628e-01 3.725192e-01 3.746498e-01 3.769318e-01 3.793334e-01 3.818139e-01 3.843244e-01 3.868091e-01 3.892074e-01 3.914557e-01 3.934906e-01 3.952517e-01 3.966842e-01 3.977425e-01 3.983920e-01 3.986109e-01 3.983920e-01 3.977425e-01 3.966842e-01 3.952517e-01 3.934906e-01 3.914557e-01 3.892074e-01 3.868091e-01 3.843244e-01 3.818139e-01 3.793334e-01 3.769318e-01 3.746498e-01 3.725192e-01 3.705628e-01 3.687947e-01 3.672209e-01 3.658408e-01 3.646477e-01 3.636306e-01 3.627754e-01 3.620658e-01 3.614848e-01 3.610152e-01 3.606405e-01 3.603452e-01 3.601155e-01 3.599389e-01 3.598048e-01 3.597042e-01 3.596296e-01 3.595750e-01 3.595355e-01 3.595072e-01 3.594872e-01 3.594732e-01 3.594635e-01 3.594569e-01 3.594525e-01 3.594495e-01 3.594475e-01 3.594463e-01 3.594454e-01 3.594449e-01 3.594446e-01 3.594444e-01 3.594442e-01 3.594442e-01 3.594441e-01
